code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0688267032400	https://world.openfoodfacts.org/product/0688267032400	waistline-app	1542069226	1542069228	Sugar Free Pudding Snacks					Stop and Shop	stop-and-shop															United States						1Pudding cup	0													unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded								https://static.openfoodfacts.org/images/products/068/826/703/2400/nutrition_en.3.400.jpg	https://static.openfoodfacts.org/images/products/068/826/703/2400/nutrition_en.3.200.jpg																																																																																																													
9501025158918	https://world.openfoodfacts.org/product/9501025158918	openfoodfacts-contributors	1542633834	1542634268	Digestive Sugar Free Biscuits					Nabil	nabil															Qatar	Soft Plain Biscuits with Edible Bran: Ingredients: Wheat Flour (gluten), Whole Wheat Flour, Vegetable Shortening (Palm), Sorbitol (Artificial Sweetener), Maltodextrin, Maltitol Amificial Sweetener), ARaising Agent (Ammonium Bicarbonate( E503) ( Sodium Bicarbonate (E500)), Skimmed Milk Powder (Cow's Milk), Salt, Vegetable Emulsifier (Soya Lecithin E322). Sucraiose Artficial sweetener), Malic Acid(E296), Ethyl Vanillin, Permitted Artificial Flavoring( Butter, Condensed Milk). Does not contain animal fat and egg. Allergen Information Contains Gluten, Soya and Cow's Milk. May contain peanuts and tree nuts. Warning: Excessive comsumption of Sorbifol, may induce laxative effect. Not Recommended for Children: Contains Artificial Sweetener Maltitol and Sucralose.		en:eggs,en:gluten,en:milk,en:soybeans	en:gluten,en:milk,en:nuts,en:peanuts,en:soybeans	en:gluten,en:milk,en:nuts,en:peanuts,en:soybeans	28g	28		7	en:e296,en:e322,en:e420,en:e420i,en:e500,en:e500ii,en:e503,en:e955	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/950/102/515/8918/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/ingredients_en.8.400.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/ingredients_en.8.200.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/nutrition_en.11.400.jpg	https://static.openfoodfacts.org/images/products/950/102/515/8918/nutrition_en.11.200.jpg																																																																																																													
5014339500273	https://world.openfoodfacts.org/product/5014339500273	kiliweb	1543005799	1543005801	Aloe sugar free																					France																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/501/433/950/0273/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/501/433/950/0273/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/501/433/950/0273/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/501/433/950/0273/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/501/433/950/0273/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/501/433/950/0273/ingredients_fr.7.200.jpg				2	8		0	0																																			0.4	0										0				0.02	0.008																																																				
00075084	https://world.openfoodfacts.org/product/00075084	kiliweb	1543318782	1578933838	Sugar free spearmint gum					Marks & Spencer	marks-spencer	Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres	en:snacks,en:sweet-snacks,en:confectioneries,en:chewing-gum,en:sugar-free-chewing-gum													France																				Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:sugar-free-chewing-gum	https://static.openfoodfacts.org/images/products/00075084/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/00075084/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/00075084/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/00075084/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/00075084/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/00075084/ingredients_fr.7.200.jpg				177	741		0.1	0.1																																			0.1	0.1										0.1				0.1	0.04																																																				
5201171003905	https://world.openfoodfacts.org/product/5201171003905	kiliweb	1546115217	1562159169	Cola Light With Stevia 330ML Free Sugar					Light & Free, Danone	light-free,danone															en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/520/117/100/3905/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/520/117/100/3905/ingredients_fr.6.200.jpg				0	0		0	0																																			0.1	0										0				0.02	0.008																																																				
7613036667210	https://world.openfoodfacts.org/product/7613036667210	kiliweb	1547504725	1570544037	Polo Sugar Free Mints																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/761/303/666/7210/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/761/303/666/7210/nutrition_fr.10.200.jpg		235	983		0	0																																			98.4	0.3										0				0.01	0.004																																																				
0073390007485	https://world.openfoodfacts.org/product/0073390007485	openfoodfacts-contributors	1547675509	1547675695	Mentos Pure fresh sugar free		50 pieces	Plastic bottle	plastic-bottle	Mentos	mentos															en:CA	INGREDIENTS: XYLITOL, GUM BASE SORBITOL, MANNITOL GLYCEROL MACTIOL SYRUP MALTODEXTRIN, NATURAL AND ARTIFICIAL FLAVOURS, ASPARTAME(11.7 mg PER PIECE RICE STARCH,COCONUT FAT,CELLULOSE GUM, ACESULFAME-POTASSIUMĪ (3.5 mg PER PIECE), SOY LECITHIN SUCROSE ESTERS OF FATTY ACIDS, GREEN TEA EXTRACT. SUCRALOSE (1.6 mg PER PIECE XANTHAN GUM. CARNAUBA WAX BUTYLATED HYDROXYTOLUENE, GUM ARABIC COLOURS. ALLERGEN: SOY. ASPARTAME CONTAINS PHENYLALANINE		en:soybeans						9	en:e321,en:e415,en:e420,en:e420i,en:e466,en:e473,en:e950,en:e951,en:e955,en:e967	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/007/339/000/7485/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/nutrition_en.10.400.jpg	https://static.openfoodfacts.org/images/products/007/339/000/7485/nutrition_en.10.200.jpg																																																																																																													
072457331082	https://world.openfoodfacts.org/product/072457331082	foodrepo	1548767031	1567008154	Walden Farms Balsamic Vinaigrette Calorie Free Sugar Free Fat Free Carbohydrate Free Gluten Free Cholesterol Free		355 ml																			Switzerland						355 ml	355													unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded																																																																																																																						
5010029219593	https://world.openfoodfacts.org/product/5010029219593	kiliweb	1549071566	1549071567	Weetabix Alpen No Sugar 20% Extra Free																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/501/002/921/9593/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/501/002/921/9593/ingredients_fr.4.200.jpg				369	1544		5.8	0.9																																			71.3	16										12				0.11	0.044																																																				
8901262071048	https://world.openfoodfacts.org/product/8901262071048	openfoodfacts-contributors	1549126281	1549126679	Amul Sugar free chocolate		150g			Amul	amul	Sugar free chocolate	en:sugar-free-chocolate			Anand Gujarat India	anand-gujarat-india							India	eden stores	en:IN						100g	100													unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:sugar-free-chocolate	https://static.openfoodfacts.org/images/products/890/126/207/1048/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/890/126/207/1048/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/890/126/207/1048/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/890/126/207/1048/front_en.4.200.jpg						475	1987		33.5	20.4																																			57.3										0	6																																																									
5902379381030	https://world.openfoodfacts.org/product/5902379381030	kiliweb	1549184525	1563466931	Bergen 120G Digestive Sugar Free Cookies Box																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/590/237/938/1030/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/590/237/938/1030/ingredients_fr.5.200.jpg				491	2054		23	11																																			63	2.5										7				0.6	0.24																																																				
0051500040621	https://world.openfoodfacts.org/product/0051500040621	kiliweb	1549726600	1549726602	Sugar free blueberry																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/005/150/004/0621/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/005/150/004/0621/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/005/150/004/0621/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/005/150/004/0621/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/005/150/004/0621/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/005/150/004/0621/ingredients_fr.7.200.jpg				58	243		2	2																																			29	2.9										1				1	0.4																																																				
3057640470363	https://world.openfoodfacts.org/product/3057640470363	kiliweb	1549791512	1572902647	Volvic Touch of Fruit Orange Sugar Free					Volvic	volvic															en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/305/764/047/0363/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/305/764/047/0363/ingredients_fr.4.200.jpg																																																																																																															
8690710010028	https://world.openfoodfacts.org/product/8690710010028	kiliweb	1550432286	1550432291	Koska Halva Sugar Free Plain 50 G (pack of )																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/869/071/001/0028/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/869/071/001/0028/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/869/071/001/0028/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/869/071/001/0028/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/869/071/001/0028/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/869/071/001/0028/ingredients_fr.7.200.jpg				496	2075		34.1	8.3																																			44.7	1.8										14.8				0.2	0.08																																																				
5060114955127	https://world.openfoodfacts.org/product/5060114955127	kiliweb	1551325268	1551325271	Sugar free mints																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/506/011/495/5127/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/506/011/495/5127/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/506/011/495/5127/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/506/011/495/5127/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/506/011/495/5127/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/506/011/495/5127/ingredients_fr.7.200.jpg				243	1017		0.4	0.4																																			99	0										0				0	0																																																				
90433870	https://world.openfoodfacts.org/product/90433870	kiliweb	1551544048	1557561441	Redbull sugar free																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/90433870/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/90433870/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/90433870/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/90433870/front_fr.4.200.jpg																																																																																																																	
5011020103614	https://world.openfoodfacts.org/product/5011020103614	kiliweb	1552066123	1552066124	Riverrock Coconut Sugar Free Still Water																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/501/102/010/3614/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/501/102/010/3614/ingredients_fr.4.200.jpg				1	4		0	0																																			0	0										0				0.2	0.08																																																				
6008138000217	https://world.openfoodfacts.org/product/6008138000217	kiliweb	1552576379	1552576381	Raisin free muesli no sugar added																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/600/813/800/0217/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/600/813/800/0217/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/600/813/800/0217/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/600/813/800/0217/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/600/813/800/0217/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/600/813/800/0217/ingredients_fr.7.200.jpg				516	2159		34.9	7.8																																			34.4	5.2										18.8				0.045	0.018																																																				
0050000388257	https://world.openfoodfacts.org/product/0050000388257	kiliweb	1553943141	1553943142	Coffeemate French Vanilla Sugar Free																					en:france																				unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/005/000/038/8257/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/005/000/038/8257/ingredients_fr.4.200.jpg				600	2510		50	50																																			40	0										0				0.4	0.16																																																				
5016786280012	https://world.openfoodfacts.org/product/5016786280012	openfoodfacts-contributors	1554022333	1570600183	Luxurious gluten free porridge		500 g			Alara	alara	Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Oat flakes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:oat-flakes					Gluten-free,No added sugar	en:gluten-free,en:no-added-sugar							United Kingdom						100 g	100										-6	a		Cereals and potatoes	Breakfast cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:oat-flakes	https://static.openfoodfacts.org/images/products/501/678/628/0012/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/ingredients_en.3.400.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/ingredients_en.3.200.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/nutrition_en.12.400.jpg	https://static.openfoodfacts.org/images/products/501/678/628/0012/nutrition_en.12.200.jpg		387	1619		5.3	0.9																																			70.6	1									6.7	10.8				0.02	0.008																																												-6	-6							
